id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q19116034,President of Senegal,Q1041,Q1041,,Q845245,,,,,
Q530785,Prime Minister of Senegal,Q1041,Q1041,,,1960-05-18,,,,Prime Minister of Senegal
Q72245534,Minister of Agriculture of Senegal,,Q1041,,,,,,,
Q109927221,Minister for the Armed Forces,Q1041,Q1041,,,,,,,
Q109927549,Minister of Civil Service,Q1041,Q1041,,,,,,,
Q109927668,Minister of Community Development of Social and Territorial Equity,Q1041,Q1041,,,,,,,
Q109927870,Minister of Culture and Communication,Q1041,Q1041,,,,,,,
Q109928015,Minister of Digital Economy and Telecommunications,Q1041,Q1041,,,,,,,
Q109927539,"Minister of Economy, Planning, and Cooperation",Q1041,Q1041,,,,,,,
Q109927916,Minister of Employment and Vocational Training,Q1041,Q1041,,,,,,,
Q109927745,Minister of Environment and Sustainable Development,Q1041,Q1041,,,,,,,
Q98714882,Finance minister of Senegal,Q1041,,,,,,,,
Q109927232,Minister for Finance and the Budget,Q1041,Q1041,,,,,,,
Q109927706,Minister of Fisheries and Maritime Economy,Q1041,Q1041,,,,,,,
Q5468295,Foreign Minister of Senegal,Q1041,Q1041,,,,,,,Foreign Minister of Senegal
Q109928007,Minister of Handicrafts and Transformation of the Informal Sector,Q1041,Q1041,,,,,,,
Q98731063,Minister of Health of Senegal,Q1041,Q1041,,Q3251797,,,,,
Q109927638,"Minister of Higher Education, Research and Innovation",Q1041,Q1041,,,,,,,
Q109927690,Minister of Industrial Development and PMI,Q1041,Q1041,,,,,,,
Q109927497,Minister of Infrastructure,Q1041,Q1041,,,,,,,
Q98730157,Minister of the Interior of Senegal,Q1041,,,Q3251785,,,,,
Q109927216,Minister of Justice of Senegal,Q1041,Q1041,,,,,,,
Q109927730,Minister of Labour,Q1041,Q1041,,,,,,,
Q109927872,Minister of Livestock and Animal Production,Q1041,Q1041,,,,,,,
Q109927893,Minister of Microfinance and Solidarity Economy,Q1041,Q1041,,,,,,,
Q109927567,Minister of Mines and Geology,Q1041,Q1041,,,,,,,
Q109927612,Minister of National Education,Q1041,Q1041,,,,,,,
Q109927649,Minister of Petroleum and Energy,Q1041,Q1041,,,,,,,
Q109927761,Minister of Sports,Q1041,Q1041,,,,,,,
Q109927602,Minister of Territorial Communities,Q1041,Q1041,,,,,,,
Q109927596,Minister of Tourism and Air Transport,Q1041,Q1041,,,,,,,
Q109927840,Minister of Town Planning and Public Hygiene,Q1041,Q1041,,,,,,,
Q109927856,Minister of Trade and SMEs,Q1041,Q1041,,,,,,,
Q109927590,Minister of Water and Sanitation,Q1041,Q1041,,,,,,,
Q109927561,"Minister of Women, Family, Gender and Child Protection",Q1041,Q1041,,,,,,,
Q109927886,Minister of Youth,Q1041,Q1041,,,,,,,
Q109927189,President of the National Assembly of Senegal,,,Q103958262,Q18204466,,,,,
Q2961998,Chief of the General Staff (Senegal),Q1041,,Q3491972,,,,,,Chief of the General Staff (Senegal)
